id;name;geoid;geoname;value;datetime
10211;Precio medio horario final suma de componentes;;;86.92;2021-01-05T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.14;2021-01-05T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.55;2021-01-05T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76;2021-01-05T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;72.98;2021-01-06T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;73.99;2021-01-06T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;65.68;2021-01-06T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.64;2021-01-06T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.81;2021-01-06T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;59.45;2021-01-06T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.35;2021-01-06T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.59;2021-01-06T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.92;2021-01-06T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83;2021-01-06T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;85.04;2021-01-06T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;85.47;2021-01-06T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;85.04;2021-01-06T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.23;2021-01-06T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.48;2021-01-06T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.72;2021-01-06T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;81.15;2021-01-06T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.76;2021-01-06T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;108.7;2021-01-06T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.71;2021-01-06T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.85;2021-01-06T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.07;2021-01-06T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.5;2021-01-06T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;73.78;2021-01-06T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.29;2021-01-07T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.15;2021-01-07T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;73.69;2021-01-07T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.3;2021-01-07T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;67.07;2021-01-07T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;69.84;2021-01-07T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;73.88;2021-01-07T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.38;2021-01-07T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;108.37;2021-01-07T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.17;2021-01-07T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.05;2021-01-07T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.14;2021-01-07T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.38;2021-01-07T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;114.11;2021-01-07T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;116.57;2021-01-07T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.35;2021-01-07T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.5;2021-01-07T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.74;2021-01-07T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;133.27;2021-01-07T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;126.47;2021-01-07T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.59;2021-01-07T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.3;2021-01-07T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.59;2021-01-07T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.15;2021-01-07T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.25;2021-01-08T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.01;2021-01-08T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.02;2021-01-08T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;71.46;2021-01-08T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;67.68;2021-01-08T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.39;2021-01-08T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.85;2021-01-08T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.58;2021-01-08T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;111.74;2021-01-08T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.18;2021-01-08T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.14;2021-01-08T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.6;2021-01-08T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.45;2021-01-08T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.38;2021-01-08T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.77;2021-01-08T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.21;2021-01-08T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;109.49;2021-01-08T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.48;2021-01-08T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;123.14;2021-01-08T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;123.44;2021-01-08T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.64;2021-01-08T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.94;2021-01-08T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.48;2021-01-08T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.27;2021-01-08T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;75.94;2021-01-09T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;67.9;2021-01-09T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.91;2021-01-09T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;58.77;2021-01-09T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;58.25;2021-01-09T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;57.27;2021-01-09T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;57.85;2021-01-09T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;63.55;2021-01-09T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;70.7;2021-01-09T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.95;2021-01-09T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.65;2021-01-09T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.77;2021-01-09T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;82.98;2021-01-09T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.24;2021-01-09T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.21;2021-01-09T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.37;2021-01-09T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;82.7;2021-01-09T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.87;2021-01-09T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;123.87;2021-01-09T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;128.17;2021-01-09T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;129.18;2021-01-09T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;128.11;2021-01-09T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.96;2021-01-09T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;106.34;2021-01-09T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;70.2;2021-01-10T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;65.3;2021-01-10T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;62.95;2021-01-10T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;58.58;2021-01-10T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;58.35;2021-01-10T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;58.81;2021-01-10T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;60.99;2021-01-10T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;60.01;2021-01-10T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.7;2021-01-10T08:00:00+01:00
